pool,pool_label,week_start,variant,next_cumulative_net_return_bps,next_cumulative_alpha_bps
gated,gated,2024-03-22,gated,2664.477949,2509.654761332469
gated,gated,2024-03-25,gated,2563.815198,2499.7297774664007
gated,gated,2024-03-26,gated,2355.919515,2478.86263331473
gated,gated,2024-03-27,gated,2326.245741,2488.480184951741
gated,gated,2024-03-28,gated,2513.606891,2516.6809167678903
gated,gated,2024-03-29,gated,2664.794579,2511.601714975299
gated,gated,2024-04-01,gated,2731.430109,2519.3621608165004
gated,gated,2024-04-02,gated,2703.494539,2536.7654312768304
gated,gated,2024-04-03,gated,2552.126710,2534.2232227963814
gated,gated,2024-04-08,gated,2554.994518,2546.434131067015
gated,gated,2024-04-09,gated,2499.980084,2568.740095738423
gated,gated,2024-04-10,gated,2427.572006,2574.323774945068
gated,gated,2024-04-11,gated,2399.296480,2565.7858087161585
gated,gated,2024-04-12,gated,2154.503642,2577.7089112373255
gated,gated,2024-04-15,gated,1686.551843,2611.72920823965
gated,gated,2024-04-16,gated,1843.588709,2645.8910372870682
gated,gated,2024-04-17,gated,1998.857786,2660.7511212980185
gated,gated,2024-04-18,gated,2005.238908,2676.8737338871388
gated,gated,2024-04-19,gated,1902.599215,2605.2749511932398
gated,gated,2024-04-22,gated,2009.547808,2581.304750008738
gated,gated,2024-04-23,gated,2159.546905,2598.0137847540705
gated,gated,2024-04-24,gated,2252.562105,2569.974160205538
gated,gated,2024-04-25,gated,2343.403551,2544.275009766326
gated,gated,2024-04-26,gated,2562.428713,2501.357055175111
gated,gated,2024-04-29,gated,2627.511045,2483.566810113233
gated,gated,2024-04-30,gated,2703.587707,2475.040987920052
gated,gated,2024-05-06,gated,2790.581295,2487.839181379625
gated,gated,2024-05-07,gated,2762.973078,2506.3886583117687
gated,gated,2024-05-08,gated,2785.197745,2503.540712387624
gated,gated,2024-05-09,gated,2765.178337,2506.145927120904
gated,gated,2024-05-10,gated,2634.315254,2520.793385009659
gated,gated,2024-05-13,gated,2672.402867,2515.1424287311684
gated,gated,2024-05-14,gated,2623.687323,2505.897068880006
gated,gated,2024-05-15,gated,2601.970873,2447.667639112775
gated,gated,2024-05-16,gated,2715.756670,2487.1240189617524
gated,gated,2024-05-17,gated,2815.559030,2495.5777657196554
gated,gated,2024-05-20,gated,2781.455545,2505.5205174795938
gated,gated,2024-05-21,gated,2798.040039,2529.7006732749633
gated,gated,2024-05-22,gated,2743.173879,2568.8901231471636
gated,gated,2024-05-23,gated,2631.289885,2581.497745303002
gated,gated,2024-05-24,gated,2631.086219,2598.549462925427
gated,gated,2024-05-27,gated,2617.626806,2589.628229790402
gated,gated,2024-05-28,gated,2631.459739,2609.8959299707617
gated,gated,2024-05-29,gated,2575.239610,2590.76958366023
gated,gated,2024-05-30,gated,2550.070875,2519.723310836065
gated,gated,2024-05-31,gated,2503.536612,2550.717239664855
gated,gated,2024-06-03,gated,2412.487196,2570.6998823454737
gated,gated,2024-06-04,gated,2348.594428,2599.43675120395
gated,gated,2024-06-05,gated,2107.855360,2610.4335093765585
gated,gated,2024-06-06,gated,1964.305296,2569.892781468448
gated,gated,2024-06-07,gated,2003.782051,2570.5211368928894
gated,gated,2024-06-11,gated,2202.821060,2585.3936974976573
gated,gated,2024-06-12,gated,2257.729100,2631.1556609968393
gated,gated,2024-06-13,gated,2249.708555,2653.7942227109233
gated,gated,2024-06-14,gated,2240.577243,2657.7468029652914
gated,gated,2024-06-17,gated,2309.318477,2676.0807306158626
gated,gated,2024-06-18,gated,2351.211147,2699.8550024019996
gated,gated,2024-06-19,gated,2233.524767,2727.1903113682524
gated,gated,2024-06-20,gated,2164.311888,2771.953446338151
gated,gated,2024-06-21,gated,1998.701470,2769.7297240418125
gated,gated,2024-06-24,gated,1851.060746,2742.649054660589
gated,gated,2024-06-25,gated,1973.436353,2733.854012942131
gated,gated,2024-06-26,gated,2070.121320,2750.554313860756
gated,gated,2024-06-27,gated,1983.168963,2725.402049517613
gated,gated,2024-06-28,gated,2030.176034,2729.0193524702363
gated,gated,2024-07-01,gated,2029.610400,2699.467979076914
gated,gated,2024-07-02,gated,1965.863520,2677.51466606518
gated,gated,2024-07-03,gated,1808.572445,2688.4017667416447
gated,gated,2024-07-04,gated,1742.206678,2702.0375321426573
gated,gated,2024-07-05,gated,1725.972058,2724.3370598114016
gated,gated,2024-07-08,gated,1783.656586,2797.1563227537886
gated,gated,2024-07-09,gated,1874.049604,2857.0424432922796
gated,gated,2024-07-10,gated,2022.300582,2851.926828418117
gated,gated,2024-07-11,gated,2080.767100,2847.7895064442246
gated,gated,2024-07-12,gated,1998.514018,2869.845447488819
gated,gated,2024-07-15,gated,2000.962210,2919.076590284706
gated,gated,2024-07-16,gated,1920.319218,2889.8213531716533
gated,gated,2024-07-17,gated,1834.187075,2862.0237248653657
gated,gated,2024-07-18,gated,1968.112184,2886.7202610147924
gated,gated,2024-07-19,gated,2044.033367,2890.0573146335405
gated,gated,2024-07-22,gated,1938.662296,2868.1713985878873
gated,gated,2024-07-23,gated,1761.552832,2879.0188641654595
gated,gated,2024-07-24,gated,1643.720801,2816.7658354805358
gated,gated,2024-07-25,gated,1728.158468,2763.205983633212
gated,gated,2024-07-26,gated,1754.728582,2746.0625783477717
gated,gated,2024-07-29,gated,1797.273396,2737.386426768984
gated,gated,2024-07-30,gated,1991.823979,2709.927279146682
gated,gated,2024-07-31,gated,2156.404624,2700.1161326697165
gated,gated,2024-08-01,gated,2075.419203,2704.2383005034853
gated,gated,2024-08-02,gated,1934.369132,2730.1252774526756
gated,gated,2024-08-05,gated,1940.819853,2780.9451910968214
gated,gated,2024-08-06,gated,1990.147143,2780.0803352379853
gated,gated,2024-08-07,gated,1907.369555,2707.4661310069732
gated,gated,2024-08-08,gated,1848.702434,2661.954379701441
gated,gated,2024-08-09,gated,1698.967181,2613.972344165986
gated,gated,2024-08-12,gated,1706.403728,2606.336130578021
gated,gated,2024-08-13,gated,1735.395367,2604.2080551885806
gated,gated,2024-08-14,gated,1753.783039,2603.382721150283
gated,gated,2024-08-15,gated,1808.443301,2615.1293995705264
gated,gated,2024-08-16,gated,1754.867194,2604.1936523720155
gated,gated,2024-08-19,gated,1651.078388,2599.7951736914265
gated,gated,2024-08-20,gated,1584.225459,2613.6646686779914
gated,gated,2024-08-21,gated,1471.113655,2584.2292616506393
gated,gated,2024-08-22,gated,1363.997841,2574.9233949652394
gated,gated,2024-08-23,gated,1376.749150,2526.49241946227
gated,gated,2024-08-26,gated,1329.142536,2494.8751742664795
gated,gated,2024-08-27,gated,1278.943989,2466.4818102188583
gated,gated,2024-08-28,gated,1362.679297,2429.2496493595754
gated,gated,2024-08-29,gated,1577.332003,2434.7839930348305
gated,gated,2024-08-30,gated,1586.189392,2441.1463133626453
gated,gated,2024-09-02,gated,1575.433937,2466.842269579455
gated,gated,2024-09-03,gated,1570.411786,2450.76228586398
gated,gated,2024-09-04,gated,1607.554234,2440.5190318069
gated,gated,2024-09-05,gated,1508.884062,2420.4892132649234
gated,gated,2024-09-06,gated,1426.832122,2430.84197710727
gated,gated,2024-09-09,gated,1428.355804,2387.7539166758534
gated,gated,2024-09-10,gated,1405.644493,2350.6945787851655
gated,gated,2024-09-11,gated,1405.612326,2365.7677693164987
gated,gated,2024-09-12,gated,1269.677644,2352.6672423917234
gated,gated,2024-09-13,gated,1208.210919,2380.202109630117
gated,gated,2024-09-18,gated,1283.787513,2366.8395494667134
gated,gated,2024-09-19,gated,1342.089539,2361.3706627604024
gated,gated,2024-09-20,gated,1379.147376,2398.2957608649644
gated,gated,2024-09-23,gated,1544.617941,2365.6464459191675
gated,gated,2024-09-24,gated,1749.614062,2380.204866945526
gated,gated,2024-09-25,gated,1912.454832,2396.267107283933
gated,gated,2024-09-26,gated,2395.542536,2454.4697396431184
gated,gated,2024-09-27,gated,3155.065751,2478.6116028733986
gated,gated,2024-09-30,gated,3843.750564,2497.885825630517
gated,gated,2024-10-08,gated,3351.631458,2549.479044883475
gated,gated,2024-10-09,gated,3089.431410,2492.891808856097
gated,gated,2024-10-10,gated,2843.778703,2469.017223088138
gated,gated,2024-10-11,gated,2897.696973,2513.326961309343
gated,gated,2024-10-14,gated,2984.936076,2561.9079417536723
gated,gated,2024-10-15,gated,2972.194400,2575.4223657698435
gated,gated,2024-10-16,gated,3014.914411,2603.1833681051808
gated,gated,2024-10-17,gated,3168.581582,2654.888297739515
gated,gated,2024-10-18,gated,3530.462757,2755.7121593459815
gated,gated,2024-10-21,gated,3662.148488,2775.2485364057557
gated,gated,2024-10-22,gated,3712.104725,2744.450394317645
gated,gated,2024-10-23,gated,3695.567616,2727.879940899577
gated,gated,2024-10-24,gated,3804.608298,2740.692795205576
gated,gated,2024-10-25,gated,4039.412288,2788.2949950633338
gated,gated,2024-10-28,gated,4045.142732,2805.142923484368
gated,gated,2024-10-29,gated,3952.464056,2822.673099583615
gated,gated,2024-10-30,gated,4066.507306,2859.669048557281
gated,gated,2024-10-31,gated,3989.279713,2854.149892120755
gated,gated,2024-11-01,gated,3922.968235,2822.1166140840496
gated,gated,2024-11-04,gated,4199.601184,2860.7487586169404
gated,gated,2024-11-05,gated,4403.814635,2898.5605050383942
gated,gated,2024-11-06,gated,4469.408188,2840.126824088052
gated,gated,2024-11-07,gated,4607.004147,2839.482553937588
gated,gated,2024-11-08,gated,4753.350460,2884.805385278208
gated,gated,2024-11-11,gated,4810.088647,2892.910016697244
gated,gated,2024-11-12,gated,4716.682720,2840.2214600778343
gated,gated,2024-11-13,gated,4538.437019,2793.934682068527
gated,gated,2024-11-14,gated,4289.116577,2760.9486741812143
gated,gated,2024-11-15,gated,3972.228009,2655.458158052842
gated,gated,2024-11-18,gated,4025.340211,2676.5906505243274
gated,gated,2024-11-19,gated,4243.559711,2693.3912853749453
gated,gated,2024-11-20,gated,4380.109766,2719.9493871929344
gated,gated,2024-11-21,gated,4232.211073,2736.8267470538417
gated,gated,2024-11-22,gated,4117.062762,2732.4707300321684
gated,gated,2024-11-25,gated,4087.460312,2674.060739555781
gated,gated,2024-11-26,gated,4105.106060,2654.9798515171033
gated,gated,2024-11-27,gated,4239.803661,2630.9803186420513
gated,gated,2024-11-28,gated,4268.981178,2597.6392357719706
gated,gated,2024-11-29,gated,4457.400170,2607.3170649522826
gated,gated,2024-12-02,gated,4558.397036,2619.3602810499533
gated,gated,2024-12-03,gated,4497.495694,2608.659471653605
gated,gated,2024-12-04,gated,4492.553405,2596.911172812959
gated,gated,2024-12-05,gated,4607.653550,2605.2843139056235
gated,gated,2024-12-06,gated,4630.718140,2582.7901892914497
gated,gated,2024-12-09,gated,4659.527749,2595.5696179359893
gated,gated,2024-12-10,gated,4665.609713,2591.9194468816436
gated,gated,2024-12-11,gated,4777.463584,2599.067811649144
gated,gated,2024-12-12,gated,4732.986620,2593.9792918336902
gated,gated,2024-12-13,gated,4699.467539,2646.7069802610176
gated,gated,2024-12-16,gated,4482.415271,2623.408250306777
gated,gated,2024-12-17,gated,4421.006553,2665.4990651570156
gated,gated,2024-12-18,gated,4438.319877,2616.4059621818833
gated,gated,2024-12-19,gated,4556.296370,2651.103026671568
gated,gated,2024-12-20,gated,4376.143970,2625.31465747423
gated,gated,2024-12-23,gated,4331.436511,2674.6140342665367
gated,gated,2024-12-24,gated,4246.784039,2686.7127667035975
gated,gated,2024-12-25,gated,4267.106195,2716.5176248926664
gated,gated,2024-12-26,gated,4315.386715,2700.1886142036083
gated,gated,2024-12-27,gated,4263.107604,2670.942079498511
gated,gated,2024-12-30,gated,4160.130317,2662.1678165238964
gated,gated,2024-12-31,gated,3997.819274,2723.8683718281736
gated,gated,2025-01-02,gated,3743.449452,2727.9774203287543
gated,gated,2025-01-03,gated,3595.978889,2731.736906967595
gated,gated,2025-01-06,gated,3706.655666,2680.0133581506043
gated,gated,2025-01-07,gated,3830.313639,2734.3453008140978
gated,gated,2025-01-08,gated,3900.219105,2778.0951429643146
gated,gated,2025-01-09,gated,3803.173627,2796.724396383333
gated,gated,2025-01-10,gated,3687.208260,2793.923323195454
gated,gated,2025-01-13,gated,3994.707120,2789.4523877611505
gated,gated,2025-01-14,gated,4189.796335,2816.0623053679365
gated,gated,2025-01-15,gated,4198.679747,2798.7320857684263
gated,gated,2025-01-16,gated,4161.258461,2789.6972722339733
gated,gated,2025-01-17,gated,4206.703788,2759.538394297715
gated,gated,2025-01-20,gated,4231.038160,2763.299400061479
gated,gated,2025-01-21,gated,4175.672825,2781.0262846272726
gated,gated,2025-01-22,gated,4128.225373,2751.9578644651037
gated,gated,2025-01-23,gated,4119.843741,2749.139084691232
gated,gated,2025-01-24,gated,4127.766366,2736.9982514315902
gated,gated,2025-01-27,gated,4147.284762,2773.289990174847
gated,gated,2025-02-05,gated,4373.467652,2862.8985265897836
gated,gated,2025-02-06,gated,4587.732218,2899.6021535674454
gated,gated,2025-02-07,gated,4764.444627,2940.9526059364453
gated,gated,2025-02-10,gated,4843.194432,2975.511141669862
gated,gated,2025-02-11,gated,4922.566518,2991.423061472469
gated,gated,2025-02-12,gated,5003.191746,3072.5827914543315
gated,gated,2025-02-13,gated,5027.884028,3123.196407665704
gated,gated,2025-02-14,gated,5154.312464,3179.7660607274274
gated,gated,2025-02-17,gated,5020.551672,3116.186393864611
gated,gated,2025-02-18,gated,5059.174343,3164.0644373552454
gated,gated,2025-02-19,gated,5277.310812,3258.431734543048
gated,gated,2025-02-20,gated,5361.298157,3272.693037524121
gated,gated,2025-02-21,gated,5439.549978,3283.1182324758815
gated,gated,2025-02-24,gated,5443.245987,3277.4154305689212
gated,gated,2025-02-25,gated,5598.225872,3339.9139322681463
gated,gated,2025-02-26,gated,5649.942949,3358.201382404472
gated,gated,2025-02-27,gated,5450.597445,3319.744569570942
gated,gated,2025-02-28,gated,5317.706560,3277.3515405786266
gated,gated,2025-03-03,gated,5379.212009,3259.96004260692
gated,gated,2025-03-04,gated,5520.014885,3320.0157030252
gated,gated,2025-03-05,gated,5645.175392,3351.3275331743484
gated,gated,2025-03-06,gated,5699.472752,3364.915348296691
gated,gated,2025-03-07,gated,5667.816214,3313.01656487658
gated,gated,2025-03-10,gated,5679.815916,3302.6372955508778
gated,gated,2025-03-11,gated,5745.358610,3286.780005873721
gated,gated,2025-03-12,gated,5645.097820,3235.8567071621383
gated,gated,2025-03-13,gated,5651.017728,3190.4365773558984
gated,gated,2025-03-14,gated,5800.200393,3219.1325466884987
gated,gated,2025-03-17,gated,5828.479045,3198.6985336391003
gated,gated,2025-03-18,gated,5787.302730,3159.903197169474
gated,gated,2025-03-19,gated,5757.013176,3139.338007523875
gated,gated,2025-03-20,gated,5646.979914,3103.247929563454
gated,gated,2025-03-21,gated,5540.899084,3124.088484218117
gated,gated,2025-03-24,gated,5440.435321,3105.35009210478
gated,gated,2025-03-25,gated,5429.744704,3055.471071800403
gated,gated,2025-03-26,gated,5395.315607,3018.1250324901544
gated,gated,2025-03-27,gated,5305.216039,2966.2329352771044
gated,gated,2025-03-28,gated,5176.904198,2951.6654085793316
gated,gated,2025-03-31,gated,5218.718046,2939.683367765992
gated,gated,2025-04-01,gated,5233.007340,2927.722907898287
gated,gated,2025-04-02,gated,5156.239344,2872.4441758100875
gated,gated,2025-04-03,gated,4572.982016,2903.048816994007
gated,gated,2025-04-07,gated,4334.806973,2935.646268978921
gated,gated,2025-04-08,gated,4399.414730,2922.063104147828
gated,gated,2025-04-09,gated,5083.694731,3033.2696104352344
gated,gated,2025-04-10,gated,5148.908449,3055.0356487443114
gated,gated,2025-04-11,gated,5279.482159,3073.813463308319
gated,gated,2025-04-14,gated,5275.642361,3068.1534223866925
gated,gated,2025-04-15,gated,5158.824181,3033.3268587887787
gated,gated,2025-04-16,gated,5132.983987,3038.380139683572
gated,gated,2025-04-17,gated,5125.163889,3016.402773399708
gated,gated,2025-04-18,gated,5202.004245,2993.5001848852507
gated,gated,2025-04-21,gated,5300.537856,2994.009476382027
gated,gated,2025-04-22,gated,5339.104694,2977.633357572398
gated,gated,2025-04-23,gated,5252.566585,2929.176519056169
gated,gated,2025-04-24,gated,5212.694263,2905.927648284028
gated,gated,2025-04-25,gated,5138.153344,2887.2780493121927
gated,gated,2025-04-28,gated,5129.592806,2860.069275911898
gated,gated,2025-04-29,gated,5237.124293,2874.4857556695547
gated,gated,2025-04-30,gated,5425.444105,2912.9896546127966
gated,gated,2025-05-06,gated,5551.109186,2926.9989314334725
gated,gated,2025-05-07,gated,5563.213779,2910.56854061794
gated,gated,2025-05-08,gated,5544.774103,2890.8953198859185
gated,gated,2025-05-09,gated,5564.649775,2877.227875027553
gated,gated,2025-05-12,gated,5567.937453,2863.728423942725
gated,gated,2025-05-13,gated,5534.592835,2854.248905236573
gated,gated,2025-05-14,gated,5425.878000,2783.460000589704
gated,gated,2025-05-15,gated,5455.962403,2804.7060949123256
gated,gated,2025-05-16,gated,5483.122610,2782.3486793376183
gated,gated,2025-05-19,gated,5567.090890,2780.039366382789
gated,gated,2025-05-20,gated,5594.220526,2780.8633702322463
gated,gated,2025-05-21,gated,5524.832020,2778.250736827576
gated,gated,2025-05-22,gated,5394.084657,2744.240380204286
gated,gated,2025-05-23,gated,5372.338750,2734.846681051798
gated,gated,2025-05-26,gated,5391.035281,2727.06626541869
gated,gated,2025-05-27,gated,5402.628479,2739.4746142618133
gated,gated,2025-05-28,gated,5469.242233,2756.9844721143095
gated,gated,2025-05-29,gated,5426.514176,2713.4507874762776
gated,gated,2025-05-30,gated,5464.716496,2752.9070174043613
gated,gated,2025-06-03,gated,5498.979184,2717.0457631139416
gated,gated,2025-06-04,gated,5591.530640,2747.6671014046515
gated,gated,2025-06-05,gated,5598.793185,2719.5389572553813
gated,gated,2025-06-06,gated,5653.256286,2707.965308527888
gated,gated,2025-06-09,gated,5667.984440,2732.086092545363
gated,gated,2025-06-10,gated,5655.078908,2727.574249746791
gated,gated,2025-06-11,gated,5693.776690,2745.026039557483
gated,gated,2025-06-12,gated,5645.406448,2762.0647299711422
gated,gated,2025-06-13,gated,5655.285934,2798.7299160162484
gated,gated,2025-06-16,gated,5696.448096,2823.295444443488
gated,gated,2025-06-17,gated,5669.703988,2820.4570259255406
gated,gated,2025-06-18,gated,5601.967759,2835.676021094559
gated,gated,2025-06-19,gated,5464.892825,2812.156678490769
gated,gated,2025-06-20,gated,5504.303238,2834.923422247561
gated,gated,2025-06-23,gated,5695.128366,2841.973082817867
gated,gated,2025-06-24,gated,5822.876488,2850.623440061386
gated,gated,2025-06-25,gated,5848.687333,2857.5033232448636
gated,gated,2025-06-26,gated,5849.865563,2844.5240151412063
gated,gated,2025-06-27,gated,5916.634550,2835.8244103740285
gated,gated,2025-06-30,gated,5989.136861,2844.908277492413
gated,gated,2025-07-01,gated,5924.202788,2783.892930706085
gated,gated,2025-07-02,gated,5962.529654,2786.7997318952043
gated,gated,2025-07-03,gated,5907.472381,2756.5845169138147
gated,gated,2025-07-04,gated,5901.003903,2746.106406345363
gated,gated,2025-07-07,gated,5994.940858,2757.6348324028436
gated,gated,2025-07-08,gated,6010.448432,2735.237994385682
gated,gated,2025-07-09,gated,5953.969592,2680.2149342019516
gated,gated,2025-07-10,gated,5976.169171,2664.4751255371166
gated,gated,2025-07-11,gated,6025.576977,2647.2686635995806
gated,gated,2025-07-14,gated,6027.571064,2656.3851587079375
gated,gated,2025-07-15,gated,6047.027546,2672.264825147949
gated,gated,2025-07-16,gated,6141.407463,2700.7768701901514
gated,gated,2025-07-17,gated,6220.765883,2728.3673884158893
gated,gated,2025-07-18,gated,6246.178780,2682.5085758544656
gated,gated,2025-07-21,gated,6342.460311,2719.63501192678
gated,gated,2025-07-22,gated,6318.156385,2716.0407337543916
gated,gated,2025-07-23,gated,6359.539293,2715.744340427415
gated,gated,2025-07-24,gated,6394.839886,2701.42066629643
gated,gated,2025-07-25,gated,6451.161875,2715.8599935654647
gated,gated,2025-07-28,gated,6541.010839,2769.583478104018
gated,gated,2025-07-29,gated,6556.984551,2791.085981167039
gated,gated,2025-07-30,gated,6507.467178,2810.987813096338
gated,gated,2025-07-31,gated,6446.077151,2785.6637753499567
gated,gated,2025-08-01,gated,6505.584375,2775.3292636519323
gated,gated,2025-08-04,gated,6625.832930,2768.447380152245
gated,gated,2025-08-05,gated,6709.994409,2787.9397886694833
gated,gated,2025-08-06,gated,6742.939185,2778.5714976563104
gated,gated,2025-08-07,gated,6695.591302,2734.262979729899
gated,gated,2025-08-08,gated,6835.596579,2781.1975692418646
gated,gated,2025-08-11,gated,6927.890943,2816.9773654195733
gated,gated,2025-08-12,gated,6989.275408,2844.3571970030916
gated,gated,2025-08-13,gated,6961.496150,2880.0957721047694
gated,gated,2025-08-14,gated,7042.427750,2960.5414409456225
gated,gated,2025-08-15,gated,7275.861935,3061.1802910767556
gated,gated,2025-08-18,gated,7393.429448,3112.028932311612
gated,gated,2025-08-19,gated,7383.088813,3035.957025839376
gated,gated,2025-08-20,gated,7336.134406,2939.337242070904
gated,gated,2025-08-21,gated,7327.079569,2920.7087285913967
gated,gated,2025-08-22,gated,7525.997398,3028.105615393424
gated,gated,2025-08-25,gated,7519.081449,2973.052887963423
gated,gated,2025-08-26,gated,7422.845322,2964.828253933302
gated,gated,2025-08-27,gated,7428.892435,3067.1147415548066
gated,gated,2025-08-28,gated,7508.130701,3154.561317946547
gated,gated,2025-08-29,gated,7614.190199,3215.4255865175774
gated,gated,2025-09-01,gated,7490.655009,3149.0839204950307
gated,gated,2025-09-02,gated,7336.963382,3138.405787947804
gated,gated,2025-09-03,gated,7164.189767,3105.6685119176623
gated,gated,2025-09-04,gated,7249.013660,3146.2442876550567
gated,gated,2025-09-05,gated,7538.577382,3233.6629946556714
gated,gated,2025-09-08,gated,7535.314215,3240.3512991905636
gated,gated,2025-09-09,gated,7509.630809,3232.766306960898
gated,gated,2025-09-10,gated,7636.536734,3276.7222724869243
gated,gated,2025-09-11,gated,7846.032113,3360.6620172140647
gated,gated,2025-09-12,gated,7859.619617,3383.854163294988
gated,gated,2025-09-15,gated,7929.152559,3403.166442819762
gated,gated,2025-09-16,gated,8021.114569,3430.0039994631425
gated,gated,2025-09-17,gated,8018.575101,3465.988569919139
gated,gated,2025-09-18,gated,7914.775431,3448.80133733819
gated,gated,2025-09-19,gated,7926.938350,3490.8802120364444
gated,gated,2025-09-22,gated,7960.322797,3575.1540164147955
gated,gated,2025-09-23,gated,7990.906586,3555.129317719644
gated,gated,2025-09-24,gated,8090.161573,3594.4106826421403
gated,gated,2025-09-25,gated,7972.588769,3541.4541927626915
gated,gated,2025-09-26,gated,7946.623455,3496.431926284461
gated,gated,2025-09-29,gated,8053.317212,3512.718414699578
gated,gated,2025-09-30,gated,8128.789490,3548.0538256803275
gated,gated,2025-10-09,gated,8051.450694,3466.559395589502
gated,gated,2025-10-10,gated,8006.383680,3459.1020886741126
gated,gated,2025-10-13,gated,7964.624866,3364.3195415405544
gated,gated,2025-10-14,gated,7887.391127,3316.4196391128125
gated,gated,2025-10-15,gated,7966.493367,3366.7878088445314
gated,gated,2025-10-16,gated,7807.594325,3362.5661167749195
gated,gated,2025-10-17,gated,7704.667953,3316.0586757245237
gated,gated,2025-10-20,gated,7825.190605,3340.8316677150833
gated,gated,2025-10-21,gated,7871.292627,3316.3055455910126
gated,gated,2025-10-22,gated,7825.516071,3259.953417628484
gated,gated,2025-10-23,gated,7869.923002,3227.86382580366
gated,gated,2025-10-24,gated,7942.726828,3246.979733148105
gated,gated,2025-10-27,gated,7942.423292,3240.4996972433755
gated,gated,2025-10-28,gated,8001.146422,3282.301570553507
gated,gated,2025-10-29,gated,8008.332440,3315.7500513786463
gated,gated,2025-10-30,gated,7951.617081,3252.26460387507
gated,gated,2025-10-31,gated,7939.571413,3180.422512735314
gated,gated,2025-11-03,gated,7916.958965,3159.6264432359967
gated,gated,2025-11-04,gated,7969.023030,3202.7196224189074
gated,gated,2025-11-05,gated,8099.012720,3248.691563210311
gated,gated,2025-11-06,gated,8152.145509,3279.636872164895
gated,gated,2025-11-07,gated,8198.472096,3285.1810595562483
gated,gated,2025-11-10,gated,8163.490484,3231.7909967381156
gated,gated,2025-11-11,gated,8106.185384,3197.043767366793
gated,gated,2025-11-12,gated,8208.779631,3246.6887237384244
gated,gated,2025-11-13,gated,8220.781634,3221.674300408423
gated,gated,2025-11-14,gated,8187.700605,3193.972665140501
gated,gated,2025-11-17,gated,8137.707156,3186.021349343463
gated,gated,2025-11-18,gated,8022.903428,3161.9846437998376
gated,gated,2025-11-19,gated,7918.156293,3154.008511253035
gated,gated,2025-11-20,gated,7646.919597,3124.143319539822
gated,gated,2025-11-21,gated,7625.717792,3182.5010144600674
gated,gated,2025-11-24,gated,7782.162741,3227.4198209072183
gated,gated,2025-11-25,gated,7860.008711,3285.4690391287286
gated,gated,2025-11-26,gated,7876.001352,3306.40839431285
gated,gated,2025-11-27,gated,7934.616594,3292.2133267103645
gated,gated,2025-11-28,gated,7989.058735,3249.308586402507
gated,gated,2025-12-01,gated,7961.829509,3240.8580745404715
gated,gated,2025-12-02,gated,7893.467454,3207.440681274995
gated,gated,2025-12-03,gated,7812.237595,3195.021986055008
gated,gated,2025-12-04,gated,7871.653173,3208.190598105609
gated,gated,2025-12-05,gated,8093.535507,3293.8470980138754
gated,gated,2025-12-08,gated,8103.944702,3320.6012534081665
gated,gated,2025-12-09,gated,8093.668587,3339.7865169675306
gated,gated,2025-12-10,gated,8027.180543,3326.7740807870478
gated,gated,2025-12-11,gated,8002.634592,3354.2276458919414
gated,gated,2025-12-12,gated,8042.288257,3383.563137465364
gated,gated,2025-12-15,gated,7924.816123,3334.0523810415316
gated,gated,2025-12-16,gated,7940.232284,3354.1849361902687
gated,gated,2025-12-17,gated,7995.486240,3348.2450440509247
gated,gated,2025-12-18,gated,8022.126050,3298.998672792499
gated,gated,2025-12-19,gated,8061.481212,3268.145189406352
gated,gated,2025-12-22,gated,8086.703453,3306.94258044243
gated,gated,2025-12-23,gated,8180.748751,3350.92057782978
gated,gated,2025-12-24,gated,8279.823386,3340.729069923461
gated,gated,2025-12-25,gated,8367.934721,3391.035555407727
gated,gated,2025-12-26,gated,8394.430133,3431.3798657948228
gated,gated,2025-12-29,gated,8386.756249,3436.535254950687
gated,gated,2025-12-30,gated,8411.406125,3450.105529257562
gated,gated,2025-12-31,gated,8507.994209,3445.8352747284516
mlp_base,mlp base,2022-01-04,mlp base,-81.039189,-32.76041594699952
mlp_base,mlp base,2022-01-05,mlp base,-88.975217,-29.604178886927876
mlp_base,mlp base,2022-01-06,mlp base,-124.648133,-33.86302117238969
mlp_base,mlp base,2022-01-07,mlp base,-186.922017,-43.24321419455521
mlp_base,mlp base,2022-01-10,mlp base,-141.971531,-37.59599629173481
mlp_base,mlp base,2022-01-11,mlp base,-126.346251,-43.18763744194216
mlp_base,mlp base,2022-01-12,mlp base,-148.373542,-53.52708226476864
mlp_base,mlp base,2022-01-13,mlp base,-194.848113,-33.97284305189845
mlp_base,mlp base,2022-01-14,mlp base,-75.741582,6.391173079964162
mlp_base,mlp base,2022-01-17,mlp base,-50.490491,24.441701333766467
mlp_base,mlp base,2022-01-18,mlp base,-125.381724,-5.917174388263149
mlp_base,mlp base,2022-01-19,mlp base,-232.988480,12.002929997227625
mlp_base,mlp base,2022-01-20,mlp base,-407.394164,0.20420788583658123
mlp_base,mlp base,2022-01-21,mlp base,-470.532905,-18.832562062028444
mlp_base,mlp base,2022-01-24,mlp base,-605.147756,20.537018047865104
mlp_base,mlp base,2022-01-25,mlp base,-766.923412,13.5487518134953
mlp_base,mlp base,2022-01-26,mlp base,-940.192284,1.4559629397948584
mlp_base,mlp base,2022-01-27,mlp base,-1061.741130,-38.11279415175602
mlp_base,mlp base,2022-01-28,mlp base,-976.132629,-38.689297227590714
